TOMBO,EQUIPAMENTO_CSV,ID_CLIENTE_LEGADO,ID_CLIENTE_NOVO,CONTRACT_ID_CSV,CONTRATO_RESOLVIDO,ITEM_CSV,DESC_ITEM_CSV,ITEM_RESOLVIDO_ID,STATUS_FINAL,MOTIVO_EXATO
74918,"THINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB NS MJ00QKNH",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74919,"THINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB NS MJ056EZ4",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74920,"TTHINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS MJ076TCQ",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74921,"TTHINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS PC0HNUFD",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74922,"TTHINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS MJ06FKPX",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74923,"TTHINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS MJ04WBMK",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74925,"TTHINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS MJ04WBLE",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74927,"TTHINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS MJ05FEVZ",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74928,"TTHINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS MJ05FF1P",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74930,"TTHINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS MJ07H12W",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74932,"THINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS PC0HNUG3",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74933,"THINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS MJ05FEN3",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74935,"THINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS  MJ05ZUWK",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74936,"THINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS  MJ05FET3",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
74937,"THINKCENTRE LENOVO I5, 8GB RAM, SSD 256GB, NS  MJ055QKS",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
80619,"THINKCENTRE DELL I5, 8GB RAM, SSD 120GB NS 65Z4FB2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
80614,"THINKCENTRE DELL I5, 8GB RAM, SSD 120GB NS 6SQSGB2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84016,"MONITOR 19"" TCN NS QYN07687233120",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84017,"MONITOR 19"" TCN NS QYN07687236274",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84018,"MONITOR 19"" TCN NS QYN07687236292",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84019,"MONITOR 19"" TCN NS QYN07687236655",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84020,"MONITOR 19"" TCN NS QYN07687234712",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84021,"MONITOR 19"" TCN NS QYN07687234701",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84022,"MONITOR 19"" TCN NS QYN07687236685",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84024,"MONITOR 19"" TCN NS QYN07687233312",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84025,MONITOR 19 TCN NS QYN07687233328,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84026,MONITOR 19 TCN NS QYN07687233327,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84027,MONITOR 19 TCN NS QYN07687236403,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84028,MONITOR 19 TCN NS QYN07687236608,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84029,MONITOR 19 TCN NS QYN07687236086,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84031,MONITOR 19 TCN NS QYN07687236033,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84032,MONITOR 19 TCN NS QYN07687233315,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84033,MONITOR 19 TCN NS QYN07687235310,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84034,MONITOR 19 TCN NS QYN07687236607,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84035,MONITOR 19 TCN NS QYN07687236660,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84036,MONITOR 19 TCN NS QYN07687236653,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84115,MONITOR 19 TCN NS QYN07687233367,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84116,MONITOR 19 TCN NS QYN07687234781,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84042,MONITOR 19 TCN NS QYN07687233288,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84043,MONITOR 19 TCN NS QYN07687233310,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84044,MONITOR 19 TCN NS QYN07687236061,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84045,MONITOR 19 TCN NS QYN07687233334,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84046,"MONITOR 19"" TCN NS QYN07687236664",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84047,"MONITOR 19"" TCN NS QYN07687236597",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84049,"MONITOR 19"" TCN NS QYN07687234710",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84050,"MONITOR 19"" TCN NS QYN07687234762",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84051,MONITOR 19 TCN NS QYN07687234724,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84052,MONITOR 19 TCN NS QYN07687234753,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84053,MONITOR 19 TCN NS QYN07687236602,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84055,MONITOR 19 TCN NS QYN07687236612,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84056,MONITOR 19 TCN NS QYN07687236366,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84058,MONITOR 19 TCN NS QYN07687236028,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84059,MONITOR 19 TCN NS QYN07687233414,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84060,MONITOR 19 TCN NS QYN07687233414,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84061,MONITOR 19 TCN NS QYN07687236588,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84062,MONITOR 19 TCN NS QYN07687234830,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84063,MONITOR 19 TCN NS QYN07687234703,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84064,MONITOR 19 TCN NS QYN07687234871,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84065,MONITOR 19 TCN NS QYN07687234728,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84066,MONITOR 19 TCN NS QYN07687234831,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84067,MONITOR 19 TCN NS QYN07687236779,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84069,MONITOR 19 TCN NS QYN07687236040,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84071,MONITOR 19 TCN NS QYN07687236051,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84072,MONITOR 19 TCN NS QYN07687235997,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84073,MONITOR 19 TCN NS QYN07687235925,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
84074,MONITOR 19 TCN NS QYN07687236076,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
82531,MONITOR 19 TCN NS QYN07687236052,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
82532,MONITOR 19 TCN NS QYN07687236112,10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88646,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2ZZZLN2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88638,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS GGW3DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88635,"THINKCENTRE DELL I5. 8GB RAM, SSD 256GB NS GBS4DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88647,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS GB97DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88630,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 5V8C1S2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88631,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 5VQ71S2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88627,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 3W640M2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88639,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS HKJB1S2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88637,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2P76DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88643,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 21YCB03",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88644,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 7XKC8R2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88648,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2L1ZCD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88645,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS G395DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88626,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 5397KH2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88625,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 99DKSZ2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88624,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 5ST7KH2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88623,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2DT2DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88628,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS BBBB1S2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88629,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS BL2B1S2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88622,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 5DJ4DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88621,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS B75TFX2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88620,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2DW5DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88739,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2DKZCD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88740,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2NF6DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88741,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS GH52DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88742,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2DC6DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88744,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS D6Q3PD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88747,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 1Y7XRD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88748,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS G6V3DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88749,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2D55DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88750,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2P66DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88751,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 3WB10M2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88752,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS G5M4DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83807,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS D8L3PD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83808,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 8F66DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83809,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2CR1DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83810,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2ZW2MN2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83811,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS G360DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83812,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS GBD5DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83813,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2CN6DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88697,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 4G80DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83823,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2DR2DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83824,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS  2ZXZLN2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83801,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 1XR4PD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
